href,title,compound,layout,gross_floor_area,distribute,floor,structure,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance
https://tj.lianjia.com/zufang/101102190351.html,万科金域华府，精装交房，头次出租，位置优越。,万科金域华府,3室1厅,92平米,新立街租房,中楼层(共15层),板楼,南 北,2800,2017.11.02,7,,,,2017-11-06
https://tj.lianjia.com/zufang/101102190853.html,胜利公寓 两室一厅 交通便利 配套完善,胜利公寓,2室1厅,75平米,杭州道租房,中楼层(共6层),板楼,南,2000,2017.10.30,6,2017-11-06
https://tj.lianjia.com/zufang/101102183745.html,盈江西里 一室一厅 交通便利 小区环境干净舒适,盈江西里,1室1厅,32平米,王顶堤租房,高楼层(共6层),板楼,南,1650,2017.10.30,9,,,,2017-11-06
https://tj.lianjia.com/zufang/101102217120.html,首创暖山 拎包入住 家具家电齐全,首创暖山,2室1厅,87平米,辛庄租房,中楼层(共28层),板楼,南,1500,2017.11.03,8,,,,2017-11-06
https://tj.lianjia.com/zufang/101102213877.html,新闻里 1室1厅 交通便利小区环境干净舒适 中独户型！,新闻西里,1室1厅,39平米,马场街租房,中楼层(共6层),板楼,东 西,1600,2017.11.05,4,,,,2017-11-06
https://tj.lianjia.com/zufang/101102162302.html,交通便利 小区环境干净舒适 适合居住,保利大都会天汇雅苑,3室1厅,122平米,南市租房,高楼层(共42层),板楼,南,6500,2017.11.04,7,2,东南角,495,2017-11-06
https://tj.lianjia.com/zufang/101102254766.html,久安里 两室一厅 拎包入住 2000,久安里,2室2厅,94平米,解放路租房,高楼层(共7层),板楼,东 西,2000,2017.11.03,0,,,,2017-11-06
https://tj.lianjia.com/zufang/101102001085.html,紫云园 大两室 交通便利 适合居住,紫云园,2室2厅,107平米,新港租房,高楼层(共19层),板楼,南 北,2600,2017.11.01,9,,,,2017-11-06
https://tj.lianjia.com/zufang/101102134284.html,桃源观邸 户型方正 小区环境好 交通便利,桃源观邸,2室1厅,91平米,工农村租房,低楼层(共29层),板楼,南,2200,2017.11.02,7,,,,2017-11-06
https://tj.lianjia.com/zufang/101102238874.html,太阳城橙翠园 精装两室 家电齐全随时能 诚意出租跃层,太阳城橙翠园,2室1厅,117平米,太阳城租房,高楼层(共6层),板楼,南 北,2800,2017.11.01,0,,,,2017-11-06
https://tj.lianjia.com/zufang/101102124149.html,如你所见，天房美棠，精装两室，物超所值,天房美棠,3室1厅,97平米,陈塘庄租房,高楼层(共32层),板楼,南 北,3700,2017.10.31,3,,,,2017-11-06
https://tj.lianjia.com/zufang/101102103782.html,如你所见，天房美棠，精装两室，物超所值,天房美棠,3室1厅,97平米,陈塘庄租房,低楼层(共28层),板楼,南 北,3200,2017.10.31,1,,,,2017-11-06
https://tj.lianjia.com/zufang/101102103789.html,如你所见，天房美棠，精装两室，物超所值,天房美棠,3室1厅,97平米,陈塘庄租房,低楼层(共28层),板楼,南 北,3200,2017.10.31,1,,,,2017-11-06
https://tj.lianjia.com/zufang/101101719530.html,东海云天 两室两厅一厨一卫 看房方便,东海云天,2室2厅,91平米,新港租房,中楼层(共26层),板楼,南 北,2200,2017.11.01,17,2017-11-06
https://tj.lianjia.com/zufang/101101811537.html,精装修 拎包入住 南北通风 家电齐全,隆盛花园,2室1厅,90平米,杭州道租房,低楼层(共32层),板楼,南 北,2200,2017.11.03,13,,,,2017-11-06
https://tj.lianjia.com/zufang/101101818958.html,浦口道小区三室一厅适合居住交通便利,浦口道,3室1厅,87平米,桃园街租房,高楼层(共7层),板楼,南 北,3400,2017.10.30,7,1,小白楼,689,2017-11-06
https://tj.lianjia.com/zufang/101101831080.html,裕德里 户型方正 交通便利 采光无遮挡,裕德里,1室0厅,31平米,南市租房,中楼层(共8层),板楼,东,1700,2017.11.04,13,2,东南角,531,2017-11-06
https://tj.lianjia.com/zufang/101101763933.html,邻里和睦，适宜居住 出行方便.,东舍宅,2室0厅,52平米,下瓦房租房,高楼层(共8层),板楼,南,2200,2017.10.26,7,2017-11-06
https://tj.lianjia.com/zufang/101101792234.html,怀仁里 两室一厅 小区环境优美 适合居住,怀仁里,2室1厅,60平米,广开街租房,中楼层(共6层),板楼,东南,2800,2017.11.03,16,1,西南角,114,2017-11-06
https://tj.lianjia.com/zufang/101102259756.html,崇安里，小区有公交站点，出行方便。,崇安里,2室1厅,50平米,新村街租房,低楼层(共6层),板楼,南 北,2000,2017.11.03,0,,,,2017-11-06
https://tj.lianjia.com/zufang/101102260082.html,浩达公寓 2室1厅 精装修 拎包入住,浩达公寓,2室2厅,94平米,双环邨租房,中楼层(共6层),板楼,南 北,1800,2017.11.03,0,,,,2017-11-06
https://tj.lianjia.com/zufang/101102265760.html,香雪苑 2室1厅 环境干净适宜居住,香雪苑,2室1厅,84平米,双港租房,中楼层(共22层),板楼,南 北,2500,2017.11.04,0,,,,2017-11-06
https://tj.lianjia.com/zufang/101102047164.html,榕江里通透两室 家电家具齐全 采光充足 交通便利,榕江里,2室1厅,62平米,陈塘庄租房,中楼层(共6层),板楼,南 北,1900,2017.11.04,12,1,财经大学,710,2017-11-06
https://tj.lianjia.com/zufang/101102059204.html,城市名居 交通便利 配套齐全 适宜居住,城市名居,2室1厅,100平米,杭州道租房,高楼层(共32层),塔楼,南 北,1900,2017.10.30,9,,,,2017-11-06
